lambda_um,ref,tran,emit,abs_silicon,emit_atm,ref_norm,emit_norm,abs_silicon_norm
5.6907508,0.023640254,1.3612613e-06,0.97635838,0.00021443372,1,0.023640254,0.97635838,0.00021443372
5.7104605,0.0030498526,1.2384885e-06,0.99694891,1.2860523e-06,1,0.0030498526,0.99694891,1.2860523e-06
5.7301702,0.0033538749,7.4574575e-07,0.99664538,1.0033308e-06,1,0.0033538749,0.99664538,1.0033308e-06
5.7498799,0.0036578971,2.53003e-07,0.99634185,7.2060924e-07,1,0.0036578971,0.99634185,7.2060924e-07
5.7695896,0.0039619194,-2.3973974e-07,0.99603832,4.3788772e-07,1,0.0039619194,0.99603832,4.3788772e-07
5.7892993,0.0042659417,-7.3248248e-07,0.99573479,1.551662e-07,1,0.0042659417,0.99573479,1.551662e-07
5.809009,0.0043830721,-8.1981982e-07,0.99561775,1.1293615e-07,1,0.0043830721,0.99561775,1.1293615e-07
5.8287187,0.0042782164,-4.2562563e-07,0.99572221,3.563565e-07,1,0.0042782164,0.99572221,3.563565e-07
5.8484284,0.0041733608,-3.1431431e-08,0.99582667,5.9977686e-07,1,0.0041733608,0.99582667,5.9977686e-07
5.8681381,0.0040685051,3.6276276e-07,0.99593113,8.4319721e-07,1,0.0040685051,0.99593113,8.4319721e-07
5.8878478,0.0039636494,7.5695696e-07,0.99603559,1.0866176e-06,1,0.0039636494,0.99603559,1.0866176e-06
5.9075576,0.0063174184,1e-06,0.99368158,7.4954877e-05,1,0.0063174184,0.99368158,7.4954877e-05
5.9272673,0.012624526,1e-06,0.98737447,0.00026720798,1,0.012624526,0.98737447,0.00026720798
5.946977,0.018931633,1e-06,0.98106737,0.00045946108,1,0.018931633,0.98106737,0.00045946108
5.9666867,0.02523874,1e-06,0.97476026,0.00065171418,1,0.02523874,0.97476026,0.00065171418
5.9863964,0.031545847,1e-06,0.96845315,0.00084396728,1,0.031545847,0.96845315,0.00084396728
6.0061061,0.039126016,1.0610611e-06,0.96087292,0.0010212004,1,0.039126016,0.96087292,0.0010212004
6.0258158,0.049542401,1.2581582e-06,0.95045634,0.0011649709,1,0.049542401,0.95045634,0.0011649709
6.0455255,0.059958785,1.4552553e-06,0.94003976,0.0013087414,1,0.059958785,0.94003976,0.0013087414
6.0652352,0.070375169,1.6523524e-06,0.92962318,0.0014525119,1,0.070375169,0.92962318,0.0014525119
6.0849449,0.080791554,1.8494494e-06,0.9192066,0.0015962824,1,0.080791554,0.9192066,0.0015962824
6.1046547,0.094949955,1.9069069e-06,0.90504814,0.0017615835,1,0.094949955,0.90504814,0.0017615835
6.1243644,0.12121157,1.5127127e-06,0.87878692,0.0019965232,1,0.12121157,0.87878692,0.0019965232
6.1440741,0.14747318,1.1185185e-06,0.8525257,0.002231463,1,0.14747318,0.8525257,0.002231463
6.1637838,0.17373479,7.2432432e-07,0.82626449,0.0024664027,1,0.17373479,0.82626449,0.0024664027
6.1834935,0.1999964,3.3013013e-07,0.80000327,0.0027013424,1,0.1999964,0.80000327,0.0027013424
6.2032032,0.22327737,5.5511151e-17,0.77672263,0.0029138117,1,0.22327737,0.77672263,0.0029138117
6.2229129,0.2311987,-2.7755576e-17,0.7688013,0.0030104878,1,0.2311987,0.7688013,0.0030104878
6.2426226,0.23912003,-2.7755576e-17,0.76087997,0.003107164,1,0.23912003,0.76087997,0.003107164
6.2623323,0.24704136,0,0.75295864,0.0032038401,1,0.24704136,0.75295864,0.0032038401
6.282042,0.2549627,-1.110223e-16,0.7450373,0.0033005162,1,0.2549627,0.7450373,0.0033005162
6.3017518,0.26300122,-1.110223e-16,0.73699878,0.0033999829,1,0.26300122,0.73699878,0.0033999829
6.3214615,0.27224113,-5.5511151e-17,0.72775887,0.0035280566,1,0.27224113,0.72775887,0.0035280566
6.3411712,0.28148105,0,0.71851895,0.0036561303,1,0.28148105,0.71851895,0.0036561303
6.3608809,0.29072096,-5.5511151e-17,0.70927904,0.003784204,1,0.29072096,0.70927904,0.003784204
6.3805906,0.29996087,-5.5511151e-17,0.70003913,0.0039122777,1,0.29996087,0.70003913,0.0039122777
6.4003003,0.30918426,0,0.69081574,0.0040402901,1,0.30918426,0.69081574,0.0040402901
6.42001,0.31734014,5.5511151e-17,0.68265986,0.004164343,1,0.31734014,0.68265986,0.004164343
6.4397197,0.32549602,0,0.67450398,0.0042883959,1,0.32549602,0.67450398,0.0042883959
6.4594294,0.3336519,0,0.6663481,0.0044124488,1,0.3336519,0.6663481,0.0044124488
6.4791391,0.34180778,-5.5511151e-17,0.65819222,0.0045365017,1,0.34180778,0.65819222,0.0045365017
6.4988488,0.34996365,0,0.65003635,0.0046605547,1,0.34996365,0.65003635,0.0046605547
6.5185586,0.35854267,-5.5511151e-17,0.64145733,0.0047916969,1,0.35854267,0.64145733,0.0047916969
6.5382683,0.36714793,5.5511151e-17,0.63285207,0.004923279,1,0.36714793,0.63285207,0.004923279
6.557978,0.37575319,-5.5511151e-17,0.62424681,0.005054861,1,0.37575319,0.62424681,0.005054861
6.5776877,0.38435844,5.5511151e-17,0.61564156,0.005186443,1,0.38435844,0.61564156,0.005186443
6.5973974,0.3929637,0,0.6070363,0.005318025,1,0.3929637,0.6070363,0.005318025
6.6171071,0.33509947,-1.7107107e-07,0.6649007,0.0048510123,1,0.33509947,0.6649007,0.0048510123
6.6368168,0.26712285,-3.6816817e-07,0.73287752,0.0042929318,1,0.26712285,0.73287752,0.0042929318
6.6565265,0.19914623,-5.6526527e-07,0.80085434,0.0037348514,1,0.19914623,0.80085434,0.0037348514
6.6762362,0.13116961,-7.6236236e-07,0.86883116,0.003176771,1,0.13116961,0.86883116,0.003176771
6.6959459,0.063192986,-9.5945946e-07,0.93680797,0.0026186905,1,0.063192986,0.93680797,0.0026186905
6.7156557,0.043341225,-5.3033033e-07,0.95665931,0.0023552652,1,0.043341225,0.95665931,0.0023552652
6.7353654,0.035951464,6.0960961e-08,0.96404848,0.0021681412,1,0.035951464,0.96404848,0.0021681412
6.7550751,0.028561702,6.5225225e-07,0.97143765,0.0019810172,1,0.028561702,0.97143765,0.0019810172
6.7747848,0.021171941,1.2435435e-06,0.97882682,0.0017938933,1,0.021171941,0.97882682,0.0017938933
6.7944945,0.013782179,1.8348348e-06,0.98621599,0.0016067693,1,0.013782179,0.98621599,0.0016067693
6.8142042,0.01131372,1.4602402e-06,0.98868482,0.0015111488,1,0.01131372,0.98868482,0.0015111488
6.8339139,0.010752742,7.1127127e-07,0.98924655,0.0014509947,1,0.010752742,0.98924655,0.0014509947
6.8536236,0.010191764,-3.7697698e-08,0.98980827,0.0013908407,1,0.010191764,0.98980827,0.0013908407
6.8733333,0.0096307867,-7.8666667e-07,0.99037,0.0013306867,1,0.0096307867,0.99037,0.0013306867
6.893043,0.0090698089,-1.5356356e-06,0.99093173,0.0012705326,1,0.0090698089,0.99093173,0.0012705326
6.9127528,0.0087814595,-2.004044e-06,0.99122054,0.0011841602,1,0.0087814595,0.99122054,0.0011841602
6.9324625,0.0086418359,-2.3193994e-06,0.99136048,0.001083485,1,0.0086418359,0.99136048,0.001083485
6.9521722,0.0085022123,-2.6347548e-06,0.99150042,0.00098280976,1,0.0085022123,0.99150042,0.00098280976
6.9718819,0.0083625887,-2.9501101e-06,0.99164036,0.00088213454,1,0.0083625887,0.99164036,0.00088213454
6.9915916,0.0082229652,-3.2654655e-06,0.9917803,0.00078145931,1,0.0082229652,0.9917803,0.00078145931
7.0113013,0.0082381468,-3.5582182e-06,0.99176541,0.00072941019,0.999985,0.0082381468,0.99176541,0.00072941019
7.031011,0.0083685068,-3.8341542e-06,0.99163533,0.00071353993,1,0.0083685068,0.99163533,0.00071353993
7.0507207,0.0084988668,-4.1100901e-06,0.99150524,0.00069766968,1,0.0084988668,0.99150524,0.00069766968
7.0704304,0.0086292269,-4.386026e-06,0.99137516,0.00068179942,0.99969123,0.0086292269,0.99137516,0.00068179942
7.0901401,0.0087595869,-4.661962e-06,0.99124508,0.00066592916,0.99881854,0.0087595869,0.99124508,0.00066592916
7.1098498,0.0088882429,-4.2188589e-06,0.99111598,0.00065546647,0.99981875,0.0088882429,0.99111598,0.00065546647
7.1295596,0.0090151931,-3.055986e-06,0.99098786,0.00065041684,0.99987156,0.0090151931,0.99098786,0.00065041684
7.1492693,0.0091421434,-1.8931131e-06,0.99085975,0.00064536721,1,0.0091421434,0.99085975,0.00064536721
7.168979,0.0092690936,-7.3024024e-07,0.99073164,0.00064031759,1,0.0092690936,0.99073164,0.00064031759
7.1886887,0.0093960438,4.3263263e-07,0.99060352,0.00063526796,0.99995652,0.0093960438,0.99060352,0.00063526796
7.2083984,0.0094964635,1.2511712e-06,0.99050229,0.00063306707,1,0.0094964635,0.99050229,0.00063306707
7.2281081,0.0095611508,1.6059459e-06,0.99043724,0.00063470297,0.99195712,0.0095611508,0.99043724,0.00063470297
7.2478178,0.0096258381,1.9607207e-06,0.9903722,0.00063633888,0.9994544,0.0096258381,0.9903722,0.00063633888
7.2675275,0.0096905253,2.3154955e-06,0.99030716,0.00063797478,0.99996542,0.0096905253,0.99030716,0.00063797478
7.2872372,0.0097552126,2.6702703e-06,0.99024212,0.00063961069,0.99989588,0.0097552126,0.99024212,0.00063961069
7.3069469,0.009826687,2.4901301e-06,0.99017082,0.00064127855,0.99998383,0.009826687,0.99017082,0.00064127855
7.3266567,0.0099106307,1.3272573e-06,0.99008804,0.00064300512,0.99713785,0.0099106307,0.99008804,0.00064300512
7.3463664,0.0099945744,1.6438438e-07,0.99000526,0.00064473169,0.99999805,0.0099945744,0.99000526,0.00064473169
7.3660761,0.010078518,-9.9848849e-07,0.98992248,0.00064645826,0.93034454,0.010078518,0.98992248,0.00064645826
7.3857858,0.010162462,-2.1613614e-06,0.9898397,0.00064818483,0.94989516,0.010162462,0.9898397,0.00064818483
7.4054955,0.010205997,-3.032973e-06,0.98979704,0.00064030528,0.97003983,0.010205997,0.98979704,0.00064030528
7.4252052,0.010145015,-3.1512312e-06,0.98985814,0.00060757928,0.95820598,0.010145015,0.98985814,0.00060757928
7.4449149,0.010084033,-3.2694895e-06,0.98991924,0.00057485328,0.93621492,0.010084033,0.98991924,0.00057485328
7.4646246,0.010023051,-3.3877477e-06,0.98998034,0.00054212727,1,0.010023051,0.98998034,0.00054212727
7.4843343,0.0099620696,-3.506006e-06,0.99004144,0.00050940127,0.99557657,0.0099620696,0.99004144,0.00050940127
7.504044,0.0099133088,-3.3088288e-06,0.99009,0.00047854038,0.96802051,0.0099133088,0.99009,0.00047854038
7.5237538,0.0099118897,-1.8897297e-06,0.99009,0.0004549045,0.78589561,0.0099118897,0.99009,0.0004549045
7.5434635,0.0099104706,-4.7063063e-07,0.99009,0.00043126861,0.69018275,0.0099104706,0.99009,0.00043126861
7.5631732,0.0099090515,9.4846847e-07,0.99009,0.00040763273,0.92092437,0.0099090515,0.99009,0.00040763273
7.5828829,0.0099076324,2.3675676e-06,0.99009,0.00038399685,0.9999371,0.0099076324,0.99009,0.00038399685
7.6025926,0.0099125081,3.4548148e-06,0.99008404,0.00035483916,0.96233592,0.0099125081,0.99008404,0.00035483916
7.6223023,0.0099589442,2.3510711e-06,0.9900387,0.00028922474,0.97429038,0.0099589442,0.9900387,0.00028922474
7.642012,0.01000538,1.2473273e-06,0.98999337,0.00022361033,0.95507481,0.01000538,0.98999337,0.00022361033
7.6617217,0.010051816,1.4358358e-07,0.98994804,0.00015799592,0.99503036,0.010051816,0.98994804,0.00015799592
7.6814314,0.010098252,-9.6016016e-07,0.98990271,9.2381508e-05,0.94864864,0.010098252,0.98990271,9.2381508e-05
7.7011411,0.010148756,-2.0228228e-06,0.98985327,3.0245667e-05,0.75822399,0.010148756,0.98985327,3.0245667e-05
7.7208509,0.010265437,-2.417017e-06,0.98973698,2.4712895e-05,0.87833615,0.010265437,0.98973698,2.4712895e-05
7.7405606,0.010382119,-2.8112112e-06,0.98962069,1.9180123e-05,0.63870316,0.010382119,0.98962069,1.9180123e-05
7.7602703,0.0104988,-3.2054054e-06,0.98950441,1.3647352e-05,0.98220437,0.0104988,0.98950441,1.3647352e-05
7.77998,0.010615481,-3.5995996e-06,0.98938812,8.1145799e-06,0.52892046,0.010615481,0.98938812,8.1145799e-06
7.7996897,0.010732163,-3.9937938e-06,0.98927183,2.5818081e-06,0.70070533,0.010732163,0.98927183,2.5818081e-06
7.8193994,0.010937694,-4e-06,0.98906631,2.2335453e-06,0.58827079,0.010937694,0.98906631,2.2335453e-06
7.8391091,0.011144646,-4e-06,0.98885935,1.9682132e-06,0.72399061,0.011144646,0.98885935,1.9682132e-06
7.8588188,0.011351598,-4e-06,0.9886524,1.7028811e-06,0.97260859,0.011351598,0.9886524,1.7028811e-06
7.8785285,0.01155855,-4e-06,0.98844545,1.4375489e-06,0.97146153,0.01155855,0.98844545,1.4375489e-06
7.8982382,0.011765502,-4e-06,0.9882385,1.1722168e-06,0.94093756,0.011765502,0.9882385,1.1722168e-06
7.9179479,0.011981068,-3.641041e-06,0.98802257,1.0393011e-06,0.69479203,0.011981068,0.98802257,1.0393011e-06
7.9376577,0.012197481,-3.2468468e-06,0.98780577,9.1938328e-07,0.97692475,0.012197481,0.98780577,9.1938328e-07
7.9573674,0.012413894,-2.8526527e-06,0.98758896,7.9946546e-07,0.58258525,0.012413894,0.98758896,7.9946546e-07
7.9770771,0.012630306,-2.4584585e-06,0.98737215,6.7954765e-07,0.77305904,0.012630306,0.98737215,6.7954765e-07
7.9967868,0.012846719,-2.0642643e-06,0.98715535,5.5962983e-07,0.31731373,0.012846719,0.98715535,5.5962983e-07
8.0164965,0.012959698,-2.164965e-06,0.98704247,8.8966056e-07,0.39818194,0.012959698,0.98704247,8.8966056e-07
8.0362062,0.013052531,-2.3620621e-06,0.98694983,1.307333e-06,0.92654362,0.013052531,0.98694983,1.307333e-06
8.0559159,0.013145364,-2.5591592e-06,0.9868572,1.7250054e-06,0.31095807,0.013145364,0.9868572,1.7250054e-06
8.0756256,0.013238197,-2.7562563e-06,0.98676456,2.1426778e-06,0.26830991,0.013238197,0.98676456,2.1426778e-06
8.0953353,0.013331029,-2.9533534e-06,0.98667192,2.5603502e-06,0.13484584,0.013331029,0.98667192,2.5603502e-06
8.115045,0.01343319,-1.9468468e-06,0.98656876,4.1891005e-06,0.12151165,0.01343319,0.98656876,4.1891005e-06
8.1347548,0.013538243,-5.6716717e-07,0.98646232,6.1933415e-06,0.36102134,0.013538243,0.98646232,6.1933415e-06
8.1544645,0.013643296,8.1251251e-07,0.98635589,8.1975825e-06,0.35790198,0.013643296,0.98635589,8.1975825e-06
8.1741742,0.013748348,2.1921922e-06,0.98624946,1.0201823e-05,0.2257967,0.013748348,0.98624946,1.0201823e-05
8.1938839,0.013853401,3.5718719e-06,0.98614303,1.2206064e-05,0.29504169,0.013853401,0.98614303,1.2206064e-05
8.2135936,0.014081748,4e-06,0.98591425,1.1165585e-05,0.21537993,0.014081748,0.98591425,1.1165585e-05
8.2333033,0.014365568,4e-06,0.98563043,8.7552058e-06,0.20457686,0.014365568,0.98563043,8.7552058e-06
8.253013,0.014649387,4e-06,0.98534661,6.3448266e-06,0.79681762,0.014649387,0.98534661,6.3448266e-06
8.2727227,0.014933207,4e-06,0.98506279,3.9344473e-06,0.19029758,0.014933207,0.98506279,3.9344473e-06
8.2924324,0.015217027,4e-06,0.98477897,1.5240681e-06,0.27750735,0.015217027,0.98477897,1.5240681e-06
8.3121421,0.015533995,3.6357357e-06,0.98446237,5.3049557e-07,0.10260274,0.015533995,0.98446237,5.3049557e-07
8.3318519,0.015871622,3.0444444e-06,0.98412533,4.1994519e-07,0.1094563,0.015871622,0.98412533,4.1994519e-07
8.3515616,0.01620925,2.4531532e-06,0.9837883,3.0939481e-07,0.27387128,0.01620925,0.9837883,3.0939481e-07
8.3712713,0.016546877,1.8618619e-06,0.98345126,1.9884443e-07,0.097733408,0.016546877,0.98345126,1.9884443e-07
8.390981,0.016884504,1.2705706e-06,0.98311423,8.8294046e-08,0.159296,0.016884504,0.98311423,8.8294046e-08
8.4106907,0.017228332,8.9309309e-07,0.98277077,4.0349204e-08,0.1459576,0.017228332,0.98277077,4.0349204e-08
8.4304004,0.017577391,6.95996e-07,0.98242191,4.5220459e-08,0.34568611,0.017577391,0.98242191,4.5220459e-08
8.4501101,0.01792645,4.988989e-07,0.98207305,5.0091714e-08,0.13375997,0.01792645,0.98207305,5.0091714e-08
8.4698198,0.018275509,3.018018e-07,0.98172419,5.4962968e-08,0.25855873,0.018275509,0.98172419,5.4962968e-08
8.4895295,0.018624568,1.047047e-07,0.98137533,5.9834223e-08,0.13181732,0.018624568,0.98137533,5.9834223e-08
8.5092392,0.018980002,6.9388939e-18,0.98102,6.600202e-08,0.46608975,0.018980002,0.98102,6.600202e-08
8.5289489,0.019342661,3.1225023e-17,0.98065734,7.3639139e-08,0.15437579,0.019342661,0.98065734,7.3639139e-08
8.5486587,0.019705319,-5.2041704e-17,0.98029468,8.1276257e-08,0.12495365,0.019705319,0.98029468,8.1276257e-08
8.5683684,0.020067978,1.0408341e-17,0.97993202,8.8913375e-08,0.11742635,0.020067978,0.97993202,8.8913375e-08
8.5880781,0.020430637,-7.2858386e-17,0.97956936,9.6550494e-08,0.17320548,0.020430637,0.97956936,9.6550494e-08
8.6077878,0.020672585,-4.8572257e-17,0.97932742,1.3261086e-07,0.12245699,0.020672585,0.97932742,1.3261086e-07
8.6274975,0.020729743,-1.0408341e-16,0.97927026,2.121829e-07,0.13234887,0.020729743,0.97927026,2.121829e-07
8.6472072,0.020786901,-5.5511151e-17,0.9792131,2.9175494e-07,0.12446452,0.020786901,0.9792131,2.9175494e-07
8.6669169,0.020844059,-3.469447e-18,0.97915594,3.7132698e-07,0.12171909,0.020844059,0.97915594,3.7132698e-07
8.6866266,0.020901217,-5.8980598e-17,0.97909878,4.5089902e-07,0.27722675,0.020901217,0.97909878,4.5089902e-07
8.7063363,0.02096129,2.5345345e-07,0.97903846,6.4200262e-07,0.15115933,0.02096129,0.97903846,6.4200262e-07
8.726046,0.021027515,1.0418418e-06,0.97897144,1.068503e-06,0.10797916,0.021027515,0.97897144,1.068503e-06
8.7457558,0.021093739,1.8302302e-06,0.97890443,1.4950034e-06,0.11207628,0.021093739,0.97890443,1.4950034e-06
8.7654655,0.021159964,2.6186186e-06,0.97883742,1.9215038e-06,0.090600099,0.021159964,0.97883742,1.9215038e-06
8.7851752,0.021226189,3.407007e-06,0.9787704,2.3480041e-06,0.1416281,0.021226189,0.9787704,2.3480041e-06
8.8048849,0.021265742,4e-06,0.97873026,3.9643301e-06,0.82186177,0.021265742,0.97873026,3.9643301e-06
8.8245946,0.021224351,4e-06,0.97877165,9.1915816e-06,0.10319722,0.021224351,0.97877165,9.1915816e-06
8.8443043,0.021182961,4e-06,0.97881304,1.4418833e-05,0.10452443,0.021182961,0.97881304,1.4418833e-05
8.864014,0.021141571,4e-06,0.97885443,1.9646085e-05,0.084810903,0.021141571,0.97885443,1.9646085e-05
8.8837237,0.02110018,4e-06,0.97889582,2.4873336e-05,0.10564775,0.02110018,0.97889582,2.4873336e-05
8.9034334,0.021063185,3.7253253e-06,0.97893309,4.0514493e-05,0.077078384,0.021063185,0.97893309,4.0514493e-05
8.9231431,0.021047023,2.1485485e-06,0.97895083,0.00010552303,0.36993393,0.021047023,0.97895083,0.00010552303
8.9428529,0.021030861,5.7177177e-07,0.97896857,0.00017053156,0.1003529,0.021030861,0.97896857,0.00017053156
8.9625626,0.021014699,-1.005005e-06,0.97898631,0.0002355401,0.073128852,0.021014699,0.97898631,0.0002355401
8.9822723,0.020998537,-2.5817818e-06,0.97900405,0.00030054864,0.093191965,0.020998537,0.97900405,0.00030054864
9.001982,0.020990699,-3.9603604e-06,0.97901326,0.00035603712,0.1518711,0.020990699,0.97901326,0.00035603712
9.0216917,0.021057318,-3.5661662e-06,0.97894625,0.000326374,0.09293317,0.021057318,0.97894625,0.000326374
9.0414014,0.021123937,-3.171972e-06,0.97887924,0.00029671089,0.11729643,0.021123937,0.97887924,0.00029671089
9.0611111,0.021190556,-2.7777778e-06,0.97881222,0.00026704778,0.081501667,0.021190556,0.97881222,0.00026704778
9.0808208,0.021257174,-2.3835836e-06,0.97874521,0.00023738466,0.3497023,0.021257174,0.97874521,0.00023738466
9.1005305,0.021323687,-1.9893894e-06,0.9786783,0.00020827049,0.096825742,0.021323687,0.9786783,0.00020827049
9.1202402,0.021386364,-1.5951952e-06,0.97861523,0.00019900102,0.082983967,0.021386364,0.97861523,0.00019900102
9.1399499,0.021449041,-1.201001e-06,0.97855216,0.00018973154,0.095960458,0.021449041,0.97855216,0.00018973154
9.1596597,0.021511718,-8.0680681e-07,0.97848909,0.00018046206,0.12434282,0.021511718,0.97848909,0.00018046206
9.1793694,0.021574395,-4.1261261e-07,0.97842602,0.00017119259,0.094499838,0.021574395,0.97842602,0.00017119259
9.1990791,0.021637071,-1.8418418e-08,0.97836295,0.00016192311,0.11086178,0.021637071,0.97836295,0.00016192311
9.2187888,0.021751793,-9.3943944e-07,0.97824915,0.00015452687,0.12009686,0.021751793,0.97824915,0.00015452687
9.2384985,0.021869066,-1.9249249e-06,0.97813286,0.00014722246,0.12064792,0.021869066,0.97813286,0.00014722246
9.2582082,0.021986339,-2.9104104e-06,0.97801657,0.00013991804,0.11899822,0.021986339,0.97801657,0.00013991804
9.2779179,0.022103612,-3.8958959e-06,0.97790028,0.00013261362,0.093867802,0.022103612,0.97790028,0.00013261362
9.2976276,0.022220884,-4.8813814e-06,0.977784,0.0001253092,0.10309094,0.022220884,0.977784,0.0001253092
9.3173373,0.02233677,-4.4798799e-06,0.97766771,0.00011933404,0.16650938,0.02233677,0.97766771,0.00011933404
9.337047,0.022452466,-3.8885886e-06,0.97755142,0.00011354076,0.10354388,0.022452466,0.97755142,0.00011354076
9.3567568,0.022568162,-3.2972973e-06,0.97743514,0.00010774749,0.24010251,0.022568162,0.97743514,0.00010774749
9.3764665,0.022683858,-2.706006e-06,0.97731885,0.00010195421,0.44542326,0.022683858,0.97731885,0.00010195421
9.3961762,0.022799554,-2.1147147e-06,0.97720256,9.6160937e-05,0.39701843,0.022799554,0.97720256,9.6160937e-05
9.4158859,0.022919857,-1.3645646e-06,0.97708151,9.0169882e-05,0.50910112,0.022919857,0.97708151,9.0169882e-05
9.4355956,0.023041269,-5.7617618e-07,0.97695931,8.4131221e-05,0.63658462,0.023041269,0.97695931,8.4131221e-05
9.4553053,0.023162681,2.1221221e-07,0.97683711,7.8092561e-05,0.6149916,0.023162681,0.97683711,7.8092561e-05
9.475015,0.023284092,1.0006006e-06,0.97671491,7.20539e-05,0.68829173,0.023284092,0.97671491,7.20539e-05
9.4947247,0.023405504,1.788989e-06,0.97659271,6.6015239e-05,0.72671313,0.023405504,0.97659271,6.6015239e-05
9.5144344,0.023527927,1.566967e-06,0.97647051,6.1667139e-05,0.73271055,0.023527927,0.97647051,6.1667139e-05
9.5341441,0.023650718,9.7567568e-07,0.97634831,5.7936879e-05,0.67329079,0.023650718,0.97634831,5.7936879e-05
9.5538539,0.02377351,3.8438438e-07,0.97622611,5.420662e-05,0.59259623,0.02377351,0.97622611,5.420662e-05
9.5735636,0.023896301,-2.0690691e-07,0.97610391,5.047636e-05,0.40656547,0.023896301,0.97610391,5.047636e-05
9.5932733,0.024019092,-7.981982e-07,0.97598171,4.67461e-05,0.2559428,0.024019092,0.97598171,4.67461e-05
9.612983,0.024146947,-1.2596597e-06,0.97585431,4.8537373e-05,0.73461054,0.024146947,0.97585431,4.8537373e-05
9.6326927,0.024277426,-1.6538539e-06,0.97572423,5.3189456e-05,0.68413328,0.024277426,0.97572423,5.3189456e-05
9.6524024,0.024407904,-2.048048e-06,0.97559414,5.7841539e-05,0.62432854,0.024407904,0.97559414,5.7841539e-05
9.6721121,0.024538382,-2.4422422e-06,0.97546406,6.2493622e-05,0.57288278,0.024538382,0.97546406,6.2493622e-05
9.6918218,0.02466886,-2.8364364e-06,0.97533398,6.7145705e-05,0.52497683,0.02466886,0.97533398,6.7145705e-05
9.7115315,0.024800492,-3.2306306e-06,0.97520274,7.3183993e-05,0.5590595,0.024800492,0.97520274,7.3183993e-05
9.7312412,0.024932941,-3.6248248e-06,0.97507068,8.020538e-05,0.52276379,0.024932941,0.97507068,8.020538e-05
9.750951,0.02506539,-4.019019e-06,0.97493863,8.7226767e-05,0.52999538,0.02506539,0.97493863,8.7226767e-05
9.7706607,0.02519784,-4.4132132e-06,0.97480657,9.4248154e-05,0.51977189,0.02519784,0.97480657,9.4248154e-05
9.7903704,0.025330289,-4.8074074e-06,0.97467452,0.00010126954,0.50741385,0.025330289,0.97467452,0.00010126954
9.8100801,0.025472113,-4.495996e-06,0.97453238,0.00011054745,0.42999366,0.025472113,0.97453238,0.00011054745
9.8297898,0.025622892,-3.5105105e-06,0.97438062,0.00012198106,0.43459426,0.025622892,0.97438062,0.00012198106
9.8494995,0.025773671,-2.525025e-06,0.97422885,0.00013341466,0.42650234,0.025773671,0.97422885,0.00013341466
9.8692092,0.02592445,-1.5395395e-06,0.97407709,0.00014484826,0.41642222,0.02592445,0.97407709,0.00014484826
9.8889189,0.02607523,-5.5405405e-07,0.97392532,0.00015628186,0.37264281,0.02607523,0.97392532,0.00015628186
9.9086286,0.026227217,8.6286286e-08,0.9737727,0.00017006936,0.31904256,0.026227217,0.9737727,0.00017006936
9.9283383,0.026380756,2.8338338e-07,0.97361896,0.00018687977,0.39229195,0.026380756,0.97361896,0.00018687977
9.948048,0.026534294,4.8048048e-07,0.97346523,0.00020369018,0.25342881,0.026534294,0.97346523,0.00020369018
9.9677578,0.026687833,6.7757758e-07,0.97331149,0.00022050059,0.29272307,0.026687833,0.97331149,0.00022050059
9.9874675,0.026841372,8.7467467e-07,0.97315775,0.000237311,0.17909364,0.026841372,0.97315775,0.000237311
10.007177,0.027022542,7.1291291e-07,0.97297674,0.00025417022,0.19889632,0.027022542,0.97297674,0.00025417022
10.026887,0.027251963,-7.5475475e-08,0.97274811,0.00027111466,0.17344832,0.027251963,0.97274811,0.00027111466
10.046597,0.027481384,-8.6386386e-07,0.97251948,0.00028805909,0.15556091,0.027481384,0.97251948,0.00028805909
10.066306,0.027710805,-1.6522523e-06,0.97229085,0.00030500353,0.1050065,0.027710805,0.97229085,0.00030500353
10.086016,0.027940226,-2.4406406e-06,0.97206221,0.00032194797,0.12517351,0.027940226,0.97206221,0.00032194797
10.105726,0.028170793,-2.6564565e-06,0.97183186,0.00033956976,0.096189889,0.028170793,0.97183186,0.00033956976
10.125435,0.028404156,-1.4738739e-06,0.97159732,0.00035884586,0.10421351,0.028404156,0.97159732,0.00035884586
10.145145,0.028637519,-2.9129129e-07,0.97136277,0.00037812195,0.078557539,0.028637519,0.97136277,0.00037812195
10.164855,0.028870881,8.9129129e-07,0.97112823,0.00039739805,0.082808796,0.028870881,0.97112823,0.00039739805
10.184565,0.029104244,2.0738739e-06,0.97089368,0.00041667414,0.09602382,0.029104244,0.97089368,0.00041667414
10.204274,0.029289949,3.0427427e-06,0.97070701,0.00044054423,0.070793571,0.029289949,0.97070701,0.00044054423
10.223984,0.029303549,3.2398398e-06,0.97069321,0.00048100432,0.066276647,0.029303549,0.97069321,0.00048100432
10.243694,0.029317149,3.4369369e-06,0.97067941,0.00052146441,0.13454289,0.029317149,0.97067941,0.00052146441
10.263403,0.029330748,3.634034e-06,0.97066562,0.00056192451,0.099202475,0.029330748,0.97066562,0.00056192451
10.283113,0.029344348,3.8311311e-06,0.97065182,0.0006023846,0.066665876,0.029344348,0.97065182,0.0006023846
10.302823,0.02935823,3.7459459e-06,0.97063802,0.00064374997,0.11764306,0.02935823,0.97063802,0.00064374997
