2.52,0.87863,0.12137,2.393e-15,-1.1218e-15,0.0041633,0.0086426,0.10856
2.53,0.85462,0.14538,2.7925e-14,-1.5768e-15,0.0048102,0.0099014,0.13066
2.54,0.90032,0.099684,3.6953e-15,-1.9993e-15,0.0029799,0.0064559,0.090248
2.55,0.88859,0.11141,1.0871e-14,2.1033e-15,0.0037523,0.006837,0.10082
2.56,0.8983,0.1017,-6.7362e-15,-5.235e-15,0.0033425,0.0059609,0.092393
2.57,0.86746,0.13254,-3.4251e-14,-1.613e-15,0.0043217,0.0075723,0.12064
2.58,0.895,0.105,9.8033e-15,-6.5591e-15,0.0033365,0.0056013,0.096063
2.59,0.87119,0.12881,1.9099e-15,-9.8319e-16,0.0043778,0.0066916,0.11774
2.6,0.88646,0.11354,-3.1238e-14,1.9714e-18,0.0038321,0.0055514,0.10416
2.61,0.80085,0.19915,0.0012055,0.10095,0.0033287,0.0044048,0.089257
2.62,0.74627,0.25373,0.002123,0.17588,0.0023846,0.0031821,0.070152
2.63,0.66009,0.33991,0.0030658,0.26658,0.0021524,0.0027555,0.06535
2.64,0.65827,0.34173,0.0033154,0.27664,0.0018609,0.0022306,0.057677
2.65,0.60124,0.39876,0.004028,0.33539,0.0018002,0.0019898,0.055546
2.66,0.54667,0.45333,0.0047156,0.39081,0.0017684,0.0017992,0.054246
2.67,0.52627,0.47373,0.0049724,0.41326,0.0017031,0.0015751,0.052218
2.68,0.50378,0.49622,0.0056924,0.43978,0.001526,0.0012937,0.047924
2.69,0.46906,0.53094,0.0059707,0.47465,0.0015295,0.0011465,0.047645
2.7,0.44343,0.55657,0.0064033,0.50358,0.001392,0.00093251,0.044269
2.71,0.41875,0.58125,0.0069119,0.52896,0.0013672,0.00080714,0.043209
2.72,0.3995,0.6005,0.0072668,0.54955,0.0013028,0.00070779,0.041669
2.73,0.38413,0.61587,0.0075647,0.56669,0.0012275,0.00068359,0.039706
2.74,0.36067,0.63933,0.007955,0.59107,0.0011904,0.00067055,0.038443
2.75,0.34356,0.65644,0.008356,0.609,0.0011426,0.0006559,0.037285
2.76,0.33072,0.66928,0.0087237,0.62289,0.0010956,0.00062968,0.035944
2.77,0.31612,0.68388,0.0089956,0.63841,0.001055,0.00061464,0.034809
2.78,0.29809,0.70191,0.0093821,0.65715,0.0010173,0.00060379,0.033756
2.79,0.28645,0.71355,0.0096845,0.66963,0.00097802,0.00059107,0.032666
